flight_id,airline,source,destination,departure_time,arrival_time,duration,is_overnight,calculated_duration_minutes,time_anomaly,duration_mismatch,duration_minutes,route_anomaly,duration_anomaly,is_valid
SJ082,SPICEJET,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,False,39.0,False,False,39.0,False,False,True
SJ110,SPICEJET,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,False,33.0,False,False,33.0,False,False,True
6F262,INDIGO,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,63.0,False,63.0,False,False,63.0,False,False,True
UK143,VISTARA,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,False,74.0,False,False,74.0,False,False,True
6F269,INDIGO,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,82.0,False,82.0,False,False,82.0,False,False,True
6F214,INDIGO,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,False,239.0,False,False,239.0,False,False,True
SJ213,SPICEJET,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,209.0,False,False,209.0,False,False,True
SJ072,SPICEJET,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,False,170.0,False,False,170.0,False,False,True
6F059,INDIGO,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,False,290.0,False,False,290.0,False,False,True
UK202,VISTARA,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,False,266.0,False,False,266.0,False,False,True
UK037,VISTARA,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,242.0,False,False,242.0,False,False,True
UK069,VISTARA,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,133.0,False,False,133.0,False,False,True
SJ118,SPICEJET,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,False,85.0,False,False,85.0,False,False,True
6F145,INDIGO,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,False,76.0,False,False,76.0,False,False,True
UK097,VISTARA,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,251.0,False,False,251.0,False,False,True
6F117,INDIGO,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,False,65.0,False,False,65.0,False,False,True
6F226,INDIGO,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,137.0,False,137.0,False,False,137.0,False,False,True
6F050,INDIGO,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,False,237.0,False,False,237.0,False,False,True
UK196,VISTARA,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,False,257.0,False,False,257.0,False,False,True
SJ086,SPICEJET,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,False,225.0,False,False,225.0,False,False,True
AI134,AIR INDIA,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,False,235.0,False,False,235.0,False,False,True
AI043,AIR INDIA,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,False,249.0,False,False,249.0,False,False,True
UK119,VISTARA,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,257.0,False,False,257.0,False,False,True
SJ181,SPICEJET,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,False,89.0,False,False,89.0,False,False,True
AI070,AIR INDIA,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,False,99.0,False,False,99.0,False,False,True
6F233,INDIGO,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,True,237.0,False,False,237.0,False,False,True
UK013,VISTARA,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,True,180.0,False,False,180.0,False,False,True
6F015,INDIGO,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,True,168.0,False,False,168.0,False,False,True
SJ247,SPICEJET,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,245.0,False,False,245.0,False,False,True
AI067,AIR INDIA,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,True,213.0,False,False,213.0,False,False,True
AI211,AIR INDIA,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,True,107.0,False,False,107.0,False,False,True
UK029,VISTARA,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,True,169.0,False,False,169.0,False,False,True
SJ200,SPICEJET,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,True,167.0,False,False,167.0,False,False,True
6F087,INDIGO,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,True,226.0,False,False,226.0,False,False,True
SJ210,SPICEJET,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,True,213.0,False,False,213.0,False,False,True
AI101,AIR INDIA,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,True,183.0,False,False,183.0,False,False,True
UK075,VISTARA,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,279.0,False,False,279.0,False,False,True
SJ091,SPICEJET,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,True,97.0,False,False,97.0,False,False,True
AI251,AIR INDIA,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,False,44.0,False,False,44.0,False,False,True
SJ042,SPICEJET,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,True,222.0,False,False,222.0,False,False,True
UK126,VISTARA,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,True,86.0,False,False,86.0,False,False,True
6F042,INDIGO,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,True,246.0,False,False,246.0,False,False,True
AI116,AIR INDIA,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,True,207.0,False,False,207.0,False,False,True
SJ209,SPICEJET,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,True,221.0,False,False,221.0,False,False,True
AI123,AIR INDIA,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,True,146.0,False,False,146.0,False,False,True
6F016,INDIGO,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,False,36.0,False,False,36.0,False,False,True
UK012,VISTARA,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,True,129.0,False,False,129.0,False,False,True
SJ188,SPICEJET,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,False,40.0,False,False,40.0,False,False,True
UK096,VISTARA,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,True,115.0,False,False,115.0,False,False,True
SJ046,SPICEJET,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,True,204.0,False,False,204.0,False,False,True
UK081,VISTARA,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,60.0,False,False,60.0,False,False,True
UK191,VISTARA,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,False,66.0,False,False,66.0,False,False,True
6F064,INDIGO,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,False,65.0,False,False,65.0,False,False,True
AI005,AIR INDIA,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,False,47.0,False,False,47.0,False,False,True
6F021,INDIGO,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,True,242.0,False,False,242.0,False,False,True
AI169,AIR INDIA,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,True,253.0,False,False,253.0,False,False,True
UK035,VISTARA,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,76.0,False,False,76.0,False,False,True
AI040,AIR INDIA,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,False,101.0,False,False,101.0,False,False,True
UK042,VISTARA,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,True,279.0,False,False,279.0,False,False,True
SJ171,SPICEJET,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,False,180.0,False,False,180.0,False,False,True
AI250,AIR INDIA,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,True,204.0,False,False,204.0,False,False,True
SJ195,SPICEJET,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,False,193.0,False,False,193.0,False,False,True
UK211,VISTARA,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,False,83.0,False,False,83.0,False,False,True
UK122,VISTARA,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,180.0,False,False,180.0,False,False,True
AI136,AIR INDIA,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,False,199.0,False,False,199.0,False,False,True
6F141,INDIGO,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,False,122.0,False,False,122.0,False,False,True
6F053,INDIGO,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,True,253.0,False,False,253.0,False,False,True
6F136,INDIGO,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,False,37.0,False,False,37.0,False,False,True
6F009,INDIGO,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,False,195.0,False,False,195.0,False,False,True
6F023,INDIGO,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,True,236.0,False,False,236.0,False,False,True
UK006,VISTARA,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,99.0,False,False,99.0,False,False,True
SJ165,SPICEJET,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,False,190.0,False,False,190.0,False,False,True
6F189,INDIGO,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,False,103.0,False,False,103.0,False,False,True
AI131,AIR INDIA,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,False,160.0,False,False,160.0,False,False,True
6F004,INDIGO,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,False,220.0,False,False,220.0,False,False,True
AI027,AIR INDIA,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,False,222.0,False,False,222.0,False,False,True
AI238,AIR INDIA,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,True,282.0,False,False,282.0,False,False,True
SJ105,SPICEJET,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,206.0,False,False,206.0,False,False,True
UK088,VISTARA,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,260.0,False,False,260.0,False,False,True
6F035,INDIGO,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,False,264.0,False,False,264.0,False,False,True
AI133,AIR INDIA,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,140.0,False,False,140.0,False,False,True
AI001,AIR INDIA,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,False,183.0,False,False,183.0,False,False,True
SJ133,SPICEJET,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,159.0,False,False,159.0,False,False,True
SJ216,SPICEJET,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,176.0,False,False,176.0,False,False,True
SJ225,SPICEJET,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,157.0,False,False,157.0,False,False,True
AI147,AIR INDIA,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,116.0,False,False,116.0,False,False,True
SJ054,SPICEJET,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,273.0,False,False,273.0,False,False,True
6F197,INDIGO,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,False,285.0,False,False,285.0,False,False,True
SJ066,SPICEJET,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,76.0,False,False,76.0,False,False,True
SJ183,SPICEJET,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,116.0,False,False,116.0,False,False,True
SJ151,SPICEJET,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,92.0,False,False,92.0,False,False,True
SJ071,SPICEJET,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,109.0,False,False,109.0,False,False,True
SJ102,SPICEJET,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,92.0,False,False,92.0,False,False,True
AI209,AIR INDIA,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,72.0,False,False,72.0,False,False,True
6F111,INDIGO,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,False,173.0,False,False,173.0,False,False,True
AI050,AIR INDIA,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,False,155.0,False,False,155.0,False,False,True
SJ189,SPICEJET,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,296.0,False,False,296.0,False,False,True
UK112,VISTARA,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,162.0,False,False,162.0,False,False,True
6F171,INDIGO,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,False,69.0,False,False,69.0,False,False,True
AI011,AIR INDIA,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,False,243.0,False,False,243.0,False,False,True
6F027,INDIGO,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,False,89.0,False,False,89.0,False,False,True
UK082,VISTARA,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,271.0,False,False,271.0,False,False,True
UK138,VISTARA,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,169.0,False,False,169.0,False,False,True
UK198,VISTARA,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,95.0,False,False,95.0,False,False,True
6F039,INDIGO,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,False,258.0,False,False,258.0,False,False,True
6F157,INDIGO,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,False,87.0,False,False,87.0,False,False,True
SJ024,SPICEJET,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,232.0,False,False,232.0,False,False,True
6F167,INDIGO,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,False,84.0,False,False,84.0,False,False,True
AI197,AIR INDIA,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,215.0,False,False,215.0,False,False,True
SJ211,SPICEJET,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,132.0,False,False,132.0,False,False,True
6F055,INDIGO,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,False,148.0,False,False,148.0,False,False,True
AI253,AIR INDIA,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,218.0,False,False,218.0,False,False,True
UK060,VISTARA,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,213.0,False,False,213.0,False,False,True
6F257,INDIGO,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,231.0,False,False,231.0,False,False,True
SJ135,SPICEJET,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,225.0,False,False,225.0,False,False,True
AI247,AIR INDIA,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,184.0,False,False,184.0,False,False,True
UK127,VISTARA,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,244.0,False,False,244.0,False,False,True
AI109,AIR INDIA,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,261.0,False,False,261.0,False,False,True
AI057,AIR INDIA,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,False,209.0,False,False,209.0,False,False,True
6F103,INDIGO,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,False,175.0,False,False,175.0,False,False,True
SJ144,SPICEJET,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,217.0,False,False,217.0,False,False,True
6F076,INDIGO,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,False,45.0,False,False,45.0,False,False,True
6F240,INDIGO,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,False,265.0,False,False,265.0,False,False,True
UK057,VISTARA,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,279.0,False,False,279.0,False,False,True
AI201,AIR INDIA,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,False,81.0,False,False,81.0,False,False,True
SJ242,SPICEJET,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,167.0,False,False,167.0,False,False,True
6F037,INDIGO,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,False,152.0,False,False,152.0,False,False,True
SJ132,SPICEJET,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,False,52.0,False,False,52.0,False,False,True
AI055,AIR INDIA,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,False,99.0,False,False,99.0,False,False,True
6F252,INDIGO,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,False,267.0,False,False,267.0,False,False,True
AI183,AIR INDIA,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,False,102.0,False,False,102.0,False,False,True
SJ125,SPICEJET,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,False,154.0,False,False,154.0,False,False,True
SJ087,SPICEJET,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,289.0,False,False,289.0,False,False,True
UK182,VISTARA,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,246.0,False,False,246.0,False,False,True
AI016,AIR INDIA,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,False,263.0,False,False,263.0,False,False,True
6F107,INDIGO,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0,False,180.0,False,False,180.0,False,False,True
AI026,AIR INDIA,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,False,59.0,False,False,59.0,False,False,True
AI177,AIR INDIA,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,False,135.0,False,False,135.0,False,False,True
AI041,AIR INDIA,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,False,111.0,False,False,111.0,False,False,True
6F264,INDIGO,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,False,260.0,False,False,260.0,False,False,True
6F222,INDIGO,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,False,130.0,False,False,130.0,False,False,True
AI004,AIR INDIA,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,False,254.0,False,False,254.0,False,False,True
SJ126,SPICEJET,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,False,164.0,False,False,164.0,False,False,True
SJ220,SPICEJET,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,96.0,False,False,96.0,False,False,True
AI204,AIR INDIA,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,298.0,False,False,298.0,False,False,True
UK098,VISTARA,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,256.0,False,False,256.0,False,False,True
AI090,AIR INDIA,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,False,154.0,False,False,154.0,False,False,True
AI092,AIR INDIA,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,False,164.0,False,False,164.0,False,False,True
AI049,AIR INDIA,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,False,133.0,False,False,133.0,False,False,True
UK117,VISTARA,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,217.0,False,False,217.0,False,False,True
6F227,INDIGO,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,False,265.0,False,False,265.0,False,False,True
AI228,AIR INDIA,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,268.0,False,False,268.0,False,False,True
SJ164,SPICEJET,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.0,False,120.0,False,False,120.0,False,False,True
AI018,AIR INDIA,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,292.0,False,False,292.0,False,False,True
UK192,VISTARA,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.0,False,60.0,False,False,60.0,False,False,True
SJ224,SPICEJET,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,172.0,False,False,172.0,False,False,True
UK050,VISTARA,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,39.0,False,False,39.0,False,False,True
SJ159,SPICEJET,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,103.0,False,False,103.0,False,False,True
UK038,VISTARA,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,189.0,False,False,189.0,False,False,True
6F192,INDIGO,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,False,265.0,False,False,265.0,False,False,True
6F173,INDIGO,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,49.0,False,False,49.0,False,False,True
AI185,AIR INDIA,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,242.0,False,False,242.0,False,False,True
SJ152,SPICEJET,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,101.0,False,False,101.0,False,False,True
AI215,AIR INDIA,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,96.0,False,False,96.0,False,False,True
AI074,AIR INDIA,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,47.0,False,False,47.0,False,False,True
6F109,INDIGO,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,51.0,False,False,51.0,False,False,True
6F144,INDIGO,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,False,195.0,False,False,195.0,False,False,True
6F210,INDIGO,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,False,247.0,False,False,247.0,False,False,True
SJ111,SPICEJET,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,72.0,False,False,72.0,False,False,True
UK092,VISTARA,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,95.0,False,False,95.0,False,False,True
UK009,VISTARA,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,127.0,False,False,127.0,False,False,True
AI170,AIR INDIA,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,263.0,False,False,263.0,False,False,True
6F154,INDIGO,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,57.0,False,False,57.0,False,False,True
6F161,INDIGO,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,57.0,False,False,57.0,False,False,True
UK128,VISTARA,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,169.0,False,False,169.0,False,False,True
AI186,AIR INDIA,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,114.0,False,False,114.0,False,False,True
AI099,AIR INDIA,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,142.0,False,False,142.0,False,False,True
6F203,INDIGO,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,111.0,False,False,111.0,False,False,True
UK139,VISTARA,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,217.0,False,False,217.0,False,False,True
SJ008,SPICEJET,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,295.0,False,False,295.0,False,False,True
AI171,AIR INDIA,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,163.0,False,False,163.0,False,False,True
6F124,INDIGO,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,False,274.0,False,False,274.0,False,False,True
6F137,INDIGO,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,False,256.0,False,False,256.0,False,False,True
AI008,AIR INDIA,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.0,False,120.0,False,False,120.0,False,False,True
SJ140,SPICEJET,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,228.0,False,False,228.0,False,False,True
UK016,VISTARA,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,40.0,False,False,40.0,False,False,True
AI127,AIR INDIA,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,188.0,False,False,188.0,False,False,True
SJ096,SPICEJET,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,196.0,False,False,196.0,False,False,True
6F048,INDIGO,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,51.0,False,False,51.0,False,False,True
SJ090,SPICEJET,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,167.0,False,False,167.0,False,False,True
