flight_id,airline,source,destination,departure_time,arrival_time,is_overnight,duration_minutes,departure_date
6F039,INDIGO,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,False,258.0,2026-04-18
6F157,INDIGO,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,False,87.0,2026-04-18
SJ024,SPICEJET,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,False,232.0,2026-04-18
6F167,INDIGO,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,False,84.0,2026-04-18
AI197,AIR INDIA,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,False,215.0,2026-04-18
SJ211,SPICEJET,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,False,132.0,2026-04-18
6F055,INDIGO,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,False,148.0,2026-04-18
AI253,AIR INDIA,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,False,218.0,2026-04-18
UK060,VISTARA,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,False,213.0,2026-04-18
6F257,INDIGO,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,False,231.0,2026-04-18
SJ135,SPICEJET,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,False,225.0,2026-04-18
AI247,AIR INDIA,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,False,184.0,2026-04-18
UK127,VISTARA,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,False,244.0,2026-04-18
AI109,AIR INDIA,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,False,261.0,2026-04-18
AI057,AIR INDIA,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,False,209.0,2026-04-18
6F103,INDIGO,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,False,175.0,2026-04-18
SJ144,SPICEJET,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,False,217.0,2026-04-18
6F076,INDIGO,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,False,45.0,2026-04-18
6F240,INDIGO,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,False,265.0,2026-04-18
UK057,VISTARA,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,False,279.0,2026-04-18
AI201,AIR INDIA,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,False,81.0,2026-04-18
SJ242,SPICEJET,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,False,167.0,2026-04-18
6F037,INDIGO,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,False,152.0,2026-04-18
SJ132,SPICEJET,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,False,52.0,2026-04-18
AI055,AIR INDIA,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,False,99.0,2026-04-18
6F252,INDIGO,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,False,267.0,2026-04-18
AI183,AIR INDIA,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,False,102.0,2026-04-18
SJ125,SPICEJET,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,False,154.0,2026-04-18
SJ087,SPICEJET,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,False,289.0,2026-04-18
UK182,VISTARA,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,False,246.0,2026-04-18
AI016,AIR INDIA,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,False,263.0,2026-04-18
6F107,INDIGO,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,False,180.0,2026-04-18
AI026,AIR INDIA,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,False,59.0,2026-04-18
AI177,AIR INDIA,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,False,135.0,2026-04-18
AI041,AIR INDIA,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,False,111.0,2026-04-18
6F264,INDIGO,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,False,260.0,2026-04-18
6F222,INDIGO,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,False,130.0,2026-04-18
AI004,AIR INDIA,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,False,254.0,2026-04-18
SJ126,SPICEJET,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,False,164.0,2026-04-18
SJ220,SPICEJET,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,False,96.0,2026-04-18
AI204,AIR INDIA,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,False,298.0,2026-04-18
UK098,VISTARA,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,False,256.0,2026-04-18
AI090,AIR INDIA,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,False,154.0,2026-04-18
AI092,AIR INDIA,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,False,164.0,2026-04-18
AI049,AIR INDIA,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,False,133.0,2026-04-18
UK117,VISTARA,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,False,217.0,2026-04-18
6F227,INDIGO,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,False,265.0,2026-04-18
AI228,AIR INDIA,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,False,268.0,2026-04-18
SJ164,SPICEJET,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,False,120.0,2026-04-18
AI018,AIR INDIA,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,False,292.0,2026-04-18
UK192,VISTARA,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,False,60.0,2026-04-18
SJ224,SPICEJET,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,False,172.0,2026-04-18
UK050,VISTARA,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,False,39.0,2026-04-18
SJ159,SPICEJET,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,False,103.0,2026-04-18
UK038,VISTARA,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,False,189.0,2026-04-18
6F192,INDIGO,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,False,265.0,2026-04-18
6F173,INDIGO,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,False,49.0,2026-04-18
AI185,AIR INDIA,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,False,242.0,2026-04-18
SJ152,SPICEJET,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,False,101.0,2026-04-18
AI215,AIR INDIA,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,False,96.0,2026-04-18
AI074,AIR INDIA,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,False,47.0,2026-04-18
6F109,INDIGO,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,False,51.0,2026-04-18
6F144,INDIGO,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,False,195.0,2026-04-18
6F210,INDIGO,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,False,247.0,2026-04-18
SJ111,SPICEJET,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,False,72.0,2026-04-18
UK092,VISTARA,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,False,95.0,2026-04-18
UK009,VISTARA,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,False,127.0,2026-04-18
AI170,AIR INDIA,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,False,263.0,2026-04-18
6F154,INDIGO,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,False,57.0,2026-04-18
6F161,INDIGO,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,False,57.0,2026-04-18
UK128,VISTARA,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,False,169.0,2026-04-18
AI186,AIR INDIA,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,False,114.0,2026-04-18
AI099,AIR INDIA,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,False,142.0,2026-04-18
6F203,INDIGO,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,False,111.0,2026-04-18
UK139,VISTARA,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,False,217.0,2026-04-18
SJ008,SPICEJET,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,False,295.0,2026-04-18
AI171,AIR INDIA,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,False,163.0,2026-04-18
6F124,INDIGO,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,False,274.0,2026-04-18
6F137,INDIGO,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,False,256.0,2026-04-18
AI008,AIR INDIA,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,False,120.0,2026-04-18
SJ140,SPICEJET,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,False,228.0,2026-04-18
UK016,VISTARA,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,False,40.0,2026-04-18
AI127,AIR INDIA,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,False,188.0,2026-04-18
SJ096,SPICEJET,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,False,196.0,2026-04-18
6F048,INDIGO,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,False,51.0,2026-04-18
SJ090,SPICEJET,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,False,167.0,2026-04-18
AI014,AIR INDIA,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,False,207.0,2026-04-18
6F131,INDIGO,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,False,238.0,2026-04-18
AI130,AIR INDIA,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,False,161.0,2026-04-18
UK151,VISTARA,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,False,199.0,2026-04-18
6F165,INDIGO,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,False,58.0,2026-04-18
UK161,VISTARA,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,False,163.0,2026-04-18
AI107,AIR INDIA,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,False,46.0,2026-04-18
SJ104,SPICEJET,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,False,60.0,2026-04-18
AI042,AIR INDIA,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,False,64.0,2026-04-18
6F266,INDIGO,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,False,88.0,2026-04-18
6F138,INDIGO,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,False,184.0,2026-04-18
SJ219,SPICEJET,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,False,277.0,2026-04-18
UK197,VISTARA,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,False,92.0,2026-04-18
6F119,INDIGO,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,False,134.0,2026-04-18
SJ058,SPICEJET,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,False,256.0,2026-04-18
AI218,AIR INDIA,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,False,180.0,2026-04-18
SJ060,SPICEJET,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,False,295.0,2026-04-18
UK121,VISTARA,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,False,240.0,2026-04-18
6F208,INDIGO,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,False,187.0,2026-04-18
6F153,INDIGO,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,False,237.0,2026-04-18
AI117,AIR INDIA,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,False,111.0,2026-04-18
SJ113,SPICEJET,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,False,120.0,2026-04-18
AI191,AIR INDIA,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,False,241.0,2026-04-18
6F267,INDIGO,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,False,233.0,2026-04-18
6F185,INDIGO,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,False,139.0,2026-04-18
AI114,AIR INDIA,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,False,75.0,2026-04-18
6F155,INDIGO,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,False,33.0,2026-04-18
UK045,VISTARA,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,False,105.0,2026-04-18
AI111,AIR INDIA,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,False,179.0,2026-04-18
AI156,AIR INDIA,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,False,103.0,2026-04-18
SJ128,SPICEJET,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,False,183.0,2026-04-18
AI104,AIR INDIA,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,False,105.0,2026-04-18
6F225,INDIGO,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,False,279.0,2026-04-18
6F033,INDIGO,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,False,120.0,2026-04-18
6F244,INDIGO,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,False,84.0,2026-04-18
UK137,VISTARA,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,False,130.0,2026-04-18
AI063,AIR INDIA,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,False,263.0,2026-04-18
SJ156,SPICEJET,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,False,35.0,2026-04-18
UK125,VISTARA,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,False,286.0,2026-04-18
AI232,AIR INDIA,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,False,210.0,2026-04-18
AI167,AIR INDIA,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,False,267.0,2026-04-18
UK160,VISTARA,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,False,256.0,2026-04-18
UK129,VISTARA,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,False,60.0,2026-04-18
SJ230,SPICEJET,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,False,275.0,2026-04-18
SJ056,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,False,59.0,2026-04-18
SJ137,SPICEJET,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,False,246.0,2026-04-18
6F081,INDIGO,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,False,99.0,2026-04-18
6F088,INDIGO,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,False,151.0,2026-04-18
6F121,INDIGO,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,False,298.0,2026-04-18
UK214,VISTARA,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,False,220.0,2026-04-18
6F060,INDIGO,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,False,120.0,2026-04-18
SJ101,SPICEJET,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,False,100.0,2026-04-18
AI017,AIR INDIA,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,False,213.0,2026-04-18
6F120,INDIGO,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,False,60.0,2026-04-18
6F217,INDIGO,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,False,168.0,2026-04-18
AI194,AIR INDIA,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,False,269.0,2026-04-18
AI095,AIR INDIA,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,False,198.0,2026-04-18
SJ190,SPICEJET,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,False,268.0,2026-04-18
6F139,INDIGO,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,False,202.0,2026-04-18
6F062,INDIGO,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,False,87.0,2026-04-18
UK011,VISTARA,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,False,104.0,2026-04-18
6F100,INDIGO,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,False,189.0,2026-04-18
6F228,INDIGO,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,False,291.0,2026-04-18
UK033,VISTARA,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,False,284.0,2026-04-18
SJ231,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,False,85.0,2026-04-18
AI166,AIR INDIA,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,False,183.0,2026-04-18
SJ176,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,False,122.0,2026-04-18
SJ065,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,False,164.0,2026-04-18
6F160,INDIGO,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,False,257.0,2026-04-18
AI089,AIR INDIA,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,False,42.0,2026-04-18
UK226,VISTARA,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,False,63.0,2026-04-18
SJ123,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,False,88.0,2026-04-18
AI054,AIR INDIA,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,False,266.0,2026-04-18
UK019,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,False,54.0,2026-04-18
UK032,VISTARA,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,False,237.0,2026-04-18
SJ100,SPICEJET,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,False,202.0,2026-04-18
SJ094,SPICEJET,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,False,284.0,2026-04-18
6F101,INDIGO,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,False,297.0,2026-04-18
6F006,INDIGO,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,False,120.0,2026-04-18
AI006,AIR INDIA,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,False,170.0,2026-04-18
AI195,AIR INDIA,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,False,119.0,2026-04-18
UK072,VISTARA,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,False,180.0,2026-04-18
AI244,AIR INDIA,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,False,35.0,2026-04-18
SJ059,SPICEJET,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,False,76.0,2026-04-18
SJ009,SPICEJET,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,False,95.0,2026-04-18
AI121,AIR INDIA,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,False,209.0,2026-04-18
6F265,INDIGO,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,False,57.0,2026-04-18
6F110,INDIGO,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,False,201.0,2026-04-18
UK018,VISTARA,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,False,113.0,2026-04-18
6F072,INDIGO,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,False,57.0,2026-04-18
6F159,INDIGO,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,False,35.0,2026-04-18
6F095,INDIGO,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,False,221.0,2026-04-18
SJ129,SPICEJET,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,False,240.0,2026-04-18
UK039,VISTARA,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,False,73.0,2026-04-18
6F130,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,False,78.0,2026-04-18
6F247,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,False,78.0,2026-04-18
SJ233,SPICEJET,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,False,98.0,2026-04-18
6F231,INDIGO,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,False,267.0,2026-04-18
AI125,AIR INDIA,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,False,219.0,2026-04-18
6F102,INDIGO,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,False,74.0,2026-04-18
UK078,VISTARA,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,False,209.0,2026-04-18
UK043,VISTARA,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,False,244.0,2026-04-18
AI144,AIR INDIA,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,False,173.0,2026-04-18
UK054,VISTARA,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,False,293.0,2026-04-18
UK108,VISTARA,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,False,198.0,2026-04-18
6F008,INDIGO,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,False,285.0,2026-04-18
6F106,INDIGO,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,False,102.0,2026-04-18
AI203,AIR INDIA,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,False,167.0,2026-04-18
AI065,AIR INDIA,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,False,291.0,2026-04-18
UK053,VISTARA,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,True,170.0,2026-04-17
UK086,VISTARA,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,True,152.0,2026-04-17
SJ223,SPICEJET,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,True,74.0,2026-04-17
6F069,INDIGO,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,True,213.0,2026-04-17
6F032,INDIGO,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,True,159.0,2026-04-17
UK178,VISTARA,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,True,268.0,2026-04-17
6F108,INDIGO,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,True,222.0,2026-04-17
UK147,VISTARA,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,True,200.0,2026-04-17
AI187,AIR INDIA,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,True,104.0,2026-04-17
UK213,VISTARA,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,True,100.0,2026-04-17
AI035,AIR INDIA,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,True,91.0,2026-04-17
UK186,VISTARA,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,True,197.0,2026-04-17
6F045,INDIGO,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,True,274.0,2026-04-17
UK025,VISTARA,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,True,232.0,2026-04-17
UK162,VISTARA,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,True,94.0,2026-04-17
AI157,AIR INDIA,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,True,168.0,2026-04-17
6F096,INDIGO,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,True,253.0,2026-04-17
SJ229,SPICEJET,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,True,122.0,2026-04-17
AI214,AIR INDIA,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,True,266.0,2026-04-17
6F205,INDIGO,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,True,106.0,2026-04-17
SJ157,SPICEJET,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,True,174.0,2026-04-17
UK114,VISTARA,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,False,108.0,2026-04-17
6F054,INDIGO,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,True,205.0,2026-04-17
6F216,INDIGO,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,True,293.0,2026-04-17
AI231,AIR INDIA,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,False,119.0,2026-04-17
UK103,VISTARA,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,True,194.0,2026-04-17
AI066,AIR INDIA,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,True,140.0,2026-04-17
6F186,INDIGO,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,True,254.0,2026-04-17
AI021,AIR INDIA,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,True,239.0,2026-04-17
AI113,AIR INDIA,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,False,150.0,2026-04-17
